Dr Sabharwal's Manufacturing Labs Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Dr M Soy Proteins Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
DR Industries Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Dr Agrawals Eye Hospital Ltd.,Hospital & Healthcare Services,NaN,MACD Crossover Above Signal Line,Decline in Net Profit with falling Profit Margin (QoQ),Highest Recovery from 52 Week Low ,3000.0,3144.0,833.0,3484.0
DOMS Industries Ltd.,Printing & Stationery,NaN,Strong Annual EPS Growth,No weakness for this stock,RSI indicating price strength ,1418.0,1447.8,790.0,1568.0
Dowells Elekro Werke Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Dr Reddys Laboratories Ltd.,Pharmaceuticals & Drugs,NaN,Company with high TTM EPS Growth,MFs decreased their shareholding last quarter,"Companies with current TTM PE Ratio less than 3 Year, 5 Year and 10 Year PE ",5635.0,5700.0,4175.1,5989.7
DQ Entertainment International Ltd.,"Film Production, Distribution & Entertainment",1.03,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,0.99,1.03,0.87,1.68
Dr Lalchandani Labs Ltd.,Hospital & Healthcare Services,24.31,Company with Zero Promoter Pledge,Red Flag: High Interest Payments Compared to Earnings,No Opportunity for this stock,22.99,24.31,18.05,52.5
DPSC Ltd.,Power Generation/Distribution,NaN,Growth in Net Profit with increasing Profit Margin (QoQ),Red Flag: High Interest Payments Compared to Earnings,Positive Breakout First Resistance ( LTP > R1) ,18.8,19.55,9.1,27.85
Dowell Leasing & Finance Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
DOT COM Global Ltd.,Computers - Software,0.67,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,0.67,0.67,0.67,3.57
Doon Valley Rice Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Dolphin Laboratories Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Domino Leather Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Dr Lal PathLabs Ltd.,Hospital & Healthcare Services,NaN,Company with high TTM EPS Growth,Inefficient use of capital to generate profits - RoCE declining in the last 2 years,No Opportunity for this stock,2424.0,2469.5,1762.05,2767.1
Dolphin Offshore Enterprises (I) Ltd.,Oil Exploration and Production,0.0,"Strong Momentum: Price above short, medium and long term moving averages","Rising other income, and low operating income",Highest Recovery from 52 Week Low ,1759.6,1759.6,195.05,1759.6
Dollex Agrotech Ltd.,Sugar,NaN,"Strong Momentum: Price above short, medium and long term moving averages",Low Piotroski Score : Companies with weak financials,Highest Recovery from 52 Week Low ,49.0,51.0,22.05,57.9
Dolphin Medical Services Ltd.,Hospital & Healthcare Services,2.25,New 52 week high today,Low Piotroski Score : Companies with weak financials,Stock with Low PE (PE < = 10) ,2.05,2.25,1.05,5.51
Dolfin Rubbers Ltd.,Auto Ancillaries - Tyres & Rubber Products,132.25,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of capital to generate profits - RoCE declining in the last 2 years,RSI indicating price strength ,131.35,133.35,106.0,160.0
Donear Industries Ltd.,Textiles & Apparel,103.6,Effectively using its capital to generate profit - RoCE improving in last 2 years,Decline in Net Profit with falling Profit Margin (QoQ),No Opportunity for this stock,103.25,105.15,75.7,121.9
Dollex Industries Ltd.,Sugar,4.45,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,3.82,4.47,2.21,5.13
Dolphin Hotels Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Dolphin Investments Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Doctor Biotech Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Dollar Industries Ltd.,Textiles & Apparel,479.45,"Strong Momentum: Price above short, medium and long term moving averages",Degrowth in Revenue and Profit,Positive Breakout Second Resistance  ( LTP > R2) ,449.95,485.0,310.6,492.0
Dodla Dairy Ltd.,Consumer Food,850.0,Growth in Net Profit with increasing Profit Margin (QoQ),Inefficient use of capital to generate profits - RoCE declining in the last 2 years,No Opportunity for this stock,847.0,860.35,431.2,930.85
Dolat Algotech Ltd.,Finance - Stock Broking,66.1,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of capital to generate profits - RoCE declining in the last 2 years,No Opportunity for this stock,65.7,67.0,39.25,74.05
Do-Max Steel Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
DMCC Speciality Chemicals Ltd.,Speciality Chemicals,334.2,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of capital to generate profits - RoCE declining in the last 2 years,No Opportunity for this stock,330.1,336.95,294.55,479.45
DJS Stock and Shares Ltd.,Finance - Investments,0.97,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,0.97,1.07,0.56,1.36
DMR Hydroengineering & Infrastructures Ltd.,Construction - Infrastructure,166.15,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of shareholder funds - ROE declining in the last 2 years,Positive Breakout First Resistance ( LTP > R1) ,165.0,166.15,20.4,166.15
Dixon Technologies Ltd.,Electronic Goods,NaN,Stock passes majority of CANSLIM Investment criteria,Declining Net Cash Flow : Companies not able to generate net cash,Brokers upgraded recommendation or target price in the past three months ,6030.0,6175.0,2553.0,6765.0
DMC Education Ltd.,Computers - Software - Training,0.7,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,0.7,0.7,0.48,0.97
DLF Ltd.,Construction - Residential & Commercial Complexes,774.45,"Strong Momentum: Price above short, medium and long term moving averages",Negative Breakdown First Support (LTP < S1),Brokers upgraded recommendation or target price in the past three months ,769.0,788.55,336.5,815.75
DJ Mediaprint & Logistics Ltd.,Media,154.8,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of capital to generate profits - RoCE declining in the last 2 years,Positive Breakout First Resistance ( LTP > R1) ,150.7,156.75,120.1,209.0
DK Chemo-Plast Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Divis Laboratories Ltd.,Pharmaceuticals & Drugs,NaN,Company with No Debt,Degrowth in Revenue and Profit,Brokers upgraded recommendation or target price in the past three months ,3665.2,3727.65,2730.0,4074.4
Divya Chemicals Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Adcon Capital Services Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Divyashakti Ltd.,Ceramics/Marble/Granite/Sanitaryware,78.0,"Strong Momentum: Price above short, medium and long term moving averages",Poor cash generated from core business - Declining Cash Flow from Operations for last 2 years,No Opportunity for this stock,77.05,79.0,60.25,87.0
Divine Entertainment Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Divinus Fabrics Ltd.,Trading,6.2,Company with No Debt,Negative Breakdown Third Support (LTP < S3),No Opportunity for this stock,6.2,6.84,6.2,38.0
Divgi Torqtransfer Systems Ltd.,Engineering,975.0,Company with Low Debt,MFs decreased their shareholding last quarter,Street Favorite: High Analyst Rating with at least 20% upside ,965.55,1005.25,560.0,1150.0
Divya Enterprises Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Divya Jyoti Industries Ltd.,Vegetable Oils & Products,4.45,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,4.45,4.45,4.45,6.04
Nippon India ETF Nifty Dividend Opportunities 50,ETF,NaN,"Strong Momentum: Price above short, medium and long term moving averages",No weakness for this stock,RSI indicating price strength ,70.1,71.7,46.69,72.4
Divine Multimedia (India) Ltd.,Media & Entertainment,0.4,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,0.4,0.4,0.38,1.0
Dishman Carbogen Amcis Ltd.,Pharmaceuticals & Drugs,192.85,"Strong Momentum: Price above short, medium and long term moving averages",Poor cash generated from core business - Declining Cash Flow from Operations for last 2 years,Highest Recovery from 52 Week Low ,186.35,197.0,80.0,205.5
Dipna Pharmachem Ltd.,Pharmaceuticals & Drugs,12.16,Company with Zero Promoter Pledge,Negative Breakdown First Support (LTP < S1),No Opportunity for this stock,12.0,12.53,10.0,29.35
Dish TV India Ltd.,Cable & D2H,20.6,No Strength for this stock,MFs decreased their shareholding last quarter,Stock with Low PE (PE < = 10) ,20.35,20.85,12.4,24.8
Disa India Ltd.,Engineering - Industrial Equipments,NaN,Company with No Debt,Decline in Net Profit with falling Profit Margin (QoQ),No Opportunity for this stock,14807.0,15100.0,3760.0,17570.0
DCM NOUVELLE LIMITED Ltd.,Textiles,177.2,Increasing Revenue every Quarter for the past 4 Quarters,Decline in Net Profit with falling Profit Margin (QoQ),Stock with Low PE (PE < = 10) ,175.2,181.85,129.0,214.85
Dishman Pharmaceuticals & Chemicals Ltd.,Pharmaceuticals,301.05,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,278.1,304.3,203.4,346.25
Disposable Medi - Aids Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Diksat Transworld Ltd.,TV Broadcasting & Software Production,126.35,"Strong Momentum: Price above short, medium and long term moving averages",Poor cash generated from core business - Declining Cash Flow from Operations for last 2 years,No Opportunity for this stock,126.35,126.35,65.05,164.9
Dion Global Solutions Ltd.,Software,2.25,Effectively using Shareholders fund - Return on equity (ROE) improving since last 2 year,Degrowth in Revenue and Profit,Stock with Low PE (PE < = 10) ,2.25,2.25,2.07,4.95
Dilip Buildcon Ltd.,Construction - Residential & Commercial Complexes,389.15,Company with high TTM EPS Growth,Red Flag: High Interest Payments Compared to Earnings,Brokers upgraded recommendation or target price in the past three months ,388.0,394.6,159.55,439.0
Digital Multiforms Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Diksha Greens Ltd.,Trading,3.23,Annual Net Profits improving for last 2 years,Inefficient use of capital to generate profits - RoCE declining in the last 2 years,No Opportunity for this stock,3.17,3.4,1.9,7.14
Dina Iron and Steel Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Diligent Media Corporation Ltd.,Printing & Publishing,4.8,Strong Annual EPS Growth,Inefficient use of shareholder funds - ROE declining in the last 2 years,Negative to Positive growth in Sales and Profit with Strong Price momentum ,4.7,4.75,2.1,6.3
DIL-RE Ltd.,Miscellaneous,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,1.15,2.0,0.0,2.8
Digital Leasing and Finance Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Digital Globalsoft Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Digital Fibre Infrastructure Trust,NaN,0.0,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,0.0,0.0,NaN,NaN
Digital World (India) Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Dighe Electronics Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Digidrive Distributors Ltd,NaN,72.25,Company with No Debt,New 52 week low today,Positive Breakout Third Resistance ( LTP > R3) ,65.45,72.25,10.0,125.15
Digiflex (India) Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Digital Electronics Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Digispice Technologies Ltd.,Telecommunication - Equipment,30.8,Growth in Net Profit with increasing Profit Margin (QoQ),"Negative profit growth, promoters decreasing shareholding QoQ",Stock with Low PE (PE < = 10) ,30.15,31.25,17.75,47.5
Digikore Studios Ltd.,"Film Production, Distribution & Entertainment",NaN,Strong Annual EPS Growth,No weakness for this stock,RSI indicating price strength ,485.0,503.0,171.0,510.95
DIC India Ltd.,Speciality Chemicals,514.8,"Strong Momentum: Price above short, medium and long term moving averages",Degrowth in Revenue and Profit,Stock with Low PE (PE < = 10) ,510.45,524.2,363.0,555.0
Diggi Multitrade Ltd.,Trading,28.6,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of shareholder funds - ROE declining in the last 2 years,Highest Recovery from 52 Week Low ,26.02,28.6,8.75,29.88
Diligent Industries Ltd.,Vegetable Oils & Products,5.86,Company with high TTM EPS Growth,Companies with High Debt,No Opportunity for this stock,5.86,5.91,5.67,15.24
Digicontent Ltd.,Printing & Stationery,19.67,Growth in Net Profit with increasing Profit Margin (QoQ),Red Flag: High Interest Payments Compared to Earnings,Stock with Low PE (PE < = 10) ,19.5,19.95,13.05,22.95
Diamines and Chemicals Ltd.,Commodity Chemicals,519.75,Strong Annual EPS Growth,Decline in Net Profit with falling Profit Margin (QoQ),No Opportunity for this stock,512.75,523.9,10.0,588.3
Dhunseri Ventures Ltd.,Commodity Chemicals,338.8,"Strong Momentum: Price above short, medium and long term moving averages",Inefficient use of capital to generate profits - RoCE declining in the last 2 years,Negative to Positive growth in Sales and Profit with Strong Price momentum ,336.0,342.75,211.05,377.3
Diaruza Exports Ltd.,NaN,NaN,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,NaN,NaN,NaN,NaN
Dhyana Finstock Ltd.,Finance - General,135.3,No Strength for this stock,No weakness for this stock,No Opportunity for this stock,135.3,135.3,135.3,406.0
Diana Tea Company Ltd.,Agriculture,33.9,"Strong Momentum: Price above short, medium and long term moving averages",Red Flag: High Interest Payments Compared to Earnings,Stock with Low PE (PE < = 10) ,33.1,34.88,20.0,35.5
